timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/19 22:53:17.402, 22, 6, 885, 62.67, 1590, 75, P0
2026/08/19 22:53:18.410, 51, 12, 885, 60.81, 1590, 76, P0
2026/08/19 22:53:19.426, 70, 5, 885, 52.46, 1590, 76, P0
2026/08/19 22:53:20.433, 25, 6, 885, 48.07, 1590, 76, P0
2026/08/19 22:53:21.440, 8, 3, 885, 46.92, 1590, 76, P0
2026/08/19 22:53:22.447, 41, 5, 885, 54.43, 1590, 76, P0
2026/08/19 22:53:23.460, 44, 10, 885, 61.52, 1590, 76, P0
2026/08/19 22:53:24.475, 33, 9, 885, 65.00, 1590, 76, P0
2026/08/19 22:53:25.481, 56, 15, 885, 62.93, 1590, 77, P0
2026/08/19 22:53:26.489, 42, 10, 885, 49.35, 1590, 77, P0
2026/08/19 22:53:27.496, 36, 6, 885, 53.28, 1590, 77, P0
2026/08/19 22:53:28.503, 22, 4, 885, 58.55, 1590, 77, P0
2026/08/19 22:53:29.510, 28, 7, 885, 53.74, 1590, 78, P0
2026/08/19 22:53:30.525, 34, 5, 885, 54.30, 1590, 78, P0
2026/08/19 22:53:31.532, 40, 5, 885, 48.66, 1590, 78, P0
2026/08/19 22:53:32.539, 63, 4, 885, 54.20, 1590, 78, P0
2026/08/19 22:53:33.557, 22, 6, 885, 66.64, 1560, 78, P0
2026/08/19 22:53:34.570, 18, 3, 885, 51.58, 1590, 78, P0
2026/08/19 22:53:35.578, 10, 2, 885, 63.26, 1590, 79, P0
2026/08/19 22:53:36.585, 30, 8, 885, 62.28, 1590, 79, P0
2026/08/19 22:53:37.600, 31, 4, 885, 52.40, 1590, 79, P0
2026/08/19 22:53:38.607, 38, 9, 885, 51.78, 1590, 79, P0
2026/08/19 22:53:39.619, 35, 6, 885, 58.03, 1590, 79, P0
2026/08/19 22:53:40.626, 44, 11, 885, 49.25, 1590, 79, P0
2026/08/19 22:53:41.633, 72, 5, 885, 51.09, 1590, 79, P0
2026/08/19 22:53:42.645, 59, 4, 885, 51.87, 1590, 79, P0
2026/08/19 22:53:43.661, 87, 2, 885, 59.01, 1590, 80, P0
2026/08/19 22:53:44.677, 15, 4, 885, 56.17, 1590, 80, P0
2026/08/19 22:53:45.684, 11, 3, 885, 49.74, 1590, 80, P0
2026/08/19 22:53:46.692, 31, 7, 885, 49.64, 1590, 80, P0
2026/08/19 22:53:47.699, 32, 7, 885, 50.89, 1590, 80, P0
2026/08/19 22:53:48.708, 14, 6, 885, 49.67, 1590, 80, P0
2026/08/19 22:53:49.716, 12, 4, 885, 49.35, 1590, 80, P0
2026/08/19 22:53:50.723, 43, 10, 885, 49.84, 1590, 80, P0
2026/08/19 22:53:51.733, 41, 4, 885, 50.13, 1590, 80, P0
2026/08/19 22:53:52.740, 56, 3, 885, 50.92, 1590, 80, P0
2026/08/19 22:53:53.748, 24, 5, 885, 50.04, 1590, 79, P0
2026/08/19 22:53:54.756, 45, 11, 885, 65.83, 1590, 79, P0
2026/08/19 22:53:55.763, 8, 1, 885, 51.87, 1590, 79, P0
2026/08/19 22:53:56.770, 38, 8, 885, 51.41, 1590, 79, P0
2026/08/19 22:53:57.786, 40, 8, 885, 58.68, 1590, 79, P0
2026/08/19 22:53:58.797, 7, 0, 885, 58.06, 1590, 78, P0
2026/08/19 22:53:59.813, 19, 3, 885, 54.69, 1590, 78, P0
2026/08/19 22:54:00.826, 12, 3, 885, 66.11, 1590, 77, P0
2026/08/19 22:54:01.833, 35, 7, 885, 48.29, 1590, 77, P0
2026/08/19 22:54:02.839, 28, 5, 885, 52.92, 1590, 77, P0
2026/08/19 22:54:03.847, 48, 10, 885, 47.87, 1590, 76, P0
2026/08/19 22:54:04.854, 65, 6, 885, 47.31, 1590, 76, P0
