split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,instruction_count,1,3533.0,14910.0,timing,170,0.5225746679647013,19.85962831098016,391937.21745634836
test,instruction_count,2,14910.0,24682.0,overall,148,0.32094440149529985,29.446299042368775,249936.06861407435
test,instruction_count,2,14910.0,24682.0,resource,148,0.7692835230198807,25.996537599197353,18247.17460604646
test,instruction_count,2,14910.0,24682.0,timing,148,-0.5757338415538618,36.345821928711615,713313.85663013
test,instruction_count,3,24682.0,59142.0,overall,149,0.611488662387843,28.56007029622249,445287.29293776414
test,instruction_count,3,24682.0,59142.0,resource,149,0.6926168680031445,25.881567728126882,43245.33917985026
test,instruction_count,3,24682.0,59142.0,timing,149,0.44923225115724014,33.91707543241372,1249371.200453592
test,block_count,0,169.0,253.0,overall,127,0.6690599065719627,16.485331709717823,1292.8647670316063
test,block_count,0,169.0,253.0,resource,127,0.5422016773465782,19.195544647422977,1701.5479513871107
test,block_count,0,169.0,253.0,timing,127,0.9227763650227319,11.064905834307513,475.49839832059763
test,block_count,1,253.0,953.0,overall,169,-0.10783777624208928,21.629007792513235,87923.60171281046
test,block_count,1,253.0,953.0,resource,169,0.6008561564473611,22.302501451664178,21648.434797221667
test,block_count,1,253.0,953.0,timing,169,-1.52522564162099,20.28202047421135,220473.93554398807
test,block_count,2,953.0,1576.0,overall,148,0.4011541174748221,29.197421958817824,269745.9073086299
test,block_count,2,953.0,1576.0,resource,148,0.7554603869671623,25.87825630509537,20717.695380402412
test,block_count,2,953.0,1576.0,timing,148,-0.30745842150985836,35.83575326626273,767802.3311650848
test,block_count,3,1576.0,3722.0,overall,149,0.6185081795267399,28.898649715635873,449861.8555090882
test,block_count,3,1576.0,3722.0,resource,149,0.6920849656655003,26.349445918697434,42211.61146385391
test,block_count,3,1576.0,3722.0,timing,149,0.471354607249219,33.99705730951276,1265162.343599557
test,maximum_block_length,0,190.0,202.0,overall,2,-0.3675057185276378,51.136280036339514,2334.8426161582925
test,maximum_block_length,0,190.0,202.0,resource,2,-1.049265532280812,49.710611109410294,3492.0363906626553
